code;lat;lng
O6002;-21.0084520427029;55.2726403033062
O6004 - St Paul - Plateau caillou;-21.029011559023;55.2691138052979
O6005 - ST PAUL - ARCADES;-21.0240643848299;55.2660988872929
O6006 - ST GILLES - LES HAUTS;-21.051191;55.272728
O6007 - ST PAUL - TAN ROUGE;-21.0646777777778;55.2950805555556
O6008 - ST GILLES - OEIL DE BOEUF;-21.0715857409879;55.2267982830716
O6010 - ST GILLES - MONT ROQUEFEUIL;-21.0599990352859;55.2299927259249
O6011 -ST PAUL - PLATEAU CAILLOU;-21.0299638888889;55.2716361111111
O6012 - ST PAUL - CIMETIERE;-20.9959085777384;55.284222669376
O6013 - ST PAUL PLAINE ST PAUL;-20.9832610375436;55.3348268416352
O6014 - ST PAUL - GRAND FOND;-21.04;55.2266666666667
O6015 - SALINE LES HAUTS;-21.0871827570694;55.2668229621077
O6017-ST GILLES LES HAUTS-RD 10;-21.0449472222222;55.2624944444444
O6018 - ST PAUL - FLEURIMONT;-21.0407436541706;55.2767044781808
O6019 - ST PAUL - VILLELE;-21.0627111111111;55.2624055555556
O6020 - ST PAUL - EPSMR;-20.976;55.3029694444444
O6021 - ST PAUL - GRANDE FONTAINE;-21.015526;55.279721
O6023 - LA SALINE - BENITIERS;-21.1026712615149;55.2552761371672
O6024 - BOUCAN CANOT - CAP CHAMPAGNE;-21.0275150438716;55.2318771343348
O6028 - ST PAUL - LE GUILLAUME;-21.0358333333333;55.2941666666667
O6029 - ST PAUL - BELLEMENE;-21.01978;55.304625
O6032 - ST GILLES - ANJOU;-21.0430555555556;55.2211388888889
O6034 - ST GILLES LES BAINS - FORUM;-21.0509493895838;55.225799205969
O6037 - BOIS DE NEFLES - LEBOT;-21.004592;55.324232
O6038 - ST PAUL - PLATEAU CAILLOU 2;-21.021907;55.270739
O6039 - ST PAUL - STADE JULIUS BENARD;-20.9830222222222;55.2893166666667
O6025 - ST PAUL - BOIS DE NEFLES;-20.9963135733611;55.3243608857317
O6030 - ST PAUL - CBO SAVANNAH;-20.985199;55.298045
O6040 - ST PAUL - OPALINE;-20.9933119435574;55.2842795374003
O6041 - ST PAUL - RESERVOIR EPERON;-21.0455083333333;55.2587361111111
O6043 - LA SALINE - BENITIER RESERVOIR;-21.1026611111111;55.2552666666667
O6045 - ST PAUL - LE BERNICA REX;-21.0009555555556;55.2793277777778
O6046 - ST PAUL - PITON MAIDO;-21.0688444444444;55.3872166666667
O6047-ST PAUL - CAMBAIE;-20.9613998329293;55.2989690730617
O6051 - ST PAUL - LA BAIE;-21.0131367934754;55.2676860539938
O6053 - ST PAUL - ROUTE DE MAFATE;-20.9741277777778;55.3190611111111
O6057 - LA SALINE - CAMP VUE BELLE;-21.079372;55.274099
O6058 - ST GILLES - CHEMIN TROIS ROCHES;-21.0425745499557;55.2446113388301
S1001 - ST PIERRE - LIGNE PARADIS;-21.3155555555556;55.4752777777778
S1002 - ST PIERRE - ZI3;-21.3159138888889;55.4534777777778
S1003 - ST PIERRE - BOIS D'OLIVES;-21.2988894861265;55.4529493569648
S1004 - ST PIERRE - CONDE;-21.2899410519576;55.5061642330943
S1005 - ST PIERRE - STADE;-21.3387072768955;55.4681700150914
S1006 - ST PIERRE - BASSE TERRE HAUTS;-21.320706387742;55.4899833922863
S1012 - ST PIERRE- BOIS D'OLIVE EST;-21.3024972222222;55.4658027777778
S1013 - ST PIERRE - BOIS D'OLIVES OUEST;-21.294961;55.460003
S1014 - ST PIERRE - ADJIBI;-21.336168;55.474063
S1015 - ST PIERRE - MERMOZ;-21.3299;55.473635
S1016 - ST PIERRE - EPICEA;-21.341833;55.474977
S1017 - ST PIERRE - MONTVERT LES BAS;-21.337575;55.519
S1018 - ST PIERE - BOIS NOIR;-21.2894444444444;55.4547222222222
S1021 - ST PIERRE - CASERNES;-21.3260963556653;55.485566669551
S1022 - ST PIERRE - AUBEPINES;-21.3344175175816;55.4891006048794
S1023 - SAINT PIERRE - GRAND BOIS LES HAUTS;-21.357237;55.528974
S1025 - ST PIERRE - FLAMBOYANT;-21.2720972222222;55.4965305555556
S1026 - ST PIERRE - ALLAMANDAS;-21.336;55.4605833333333
S1030 - ST PIERRE - JAMBROSADE;-21.2929166666667;55.4706722222222
S1031 - ST PIERRE - TERRE ROUGE;-21.3451083333333;55.4911916666667
S1032 - ST PIERRE - LIGNE DES BAMBOUS;-21.2992888888889;55.4974055555556
S1033 - ST PIERRE - FOULARD;-21.334181;55.47764
S1035 - ST PIERRE - TERRE SAINTE;-21.3460086349604;55.4862433694892
S1036 - ST PIERRE - PETIT FRERE;-21.2763888888889;55.4913888888889
S1037-ST PIERRE - LA POINTE;-21.2970383482845;55.5103026745061
S1038 - ST PIERRE - PIERREFONDS;-21.3062725927175;55.4301206961899
S1301 - CILAOS - SERVICE TECHNIQUE;-21.1330222409023;55.4686300778079
S1401 - ENTRE DEUX - BRAS LONG;-21.2329711348062;55.4744199209987
S1402 - ENTRE DEUX - EGLISE;-21.2502777777778;55.4708333333333
S1403 - ENTRE DEUX - EQUERRE;-21.2709638888889;55.4610083333333
S2501 - LES AVIRONS - RIVAGES;-21.2403239521977;55.3395991988732
S2502 - AVIRONS - TEVELAVE;-21.2061111111111;55.3544444444444
S2701 - ETANG SALE - SEMIRAMIS;-21.26219526;55.36301665
S2702 - ETANG SALE - ZI LES SABLES;-21.2766666666667;55.3736111111111
S2703 - ETANG SALE - GROS PITON;-21.2636111111111;55.3430555555556
S2704 - ETANG SALE - BOIS DE NEFLES;-21.2620611111111;55.372975
S2901 - PETITE ILE - ETABLISSEMENT;-21.3712738961537;55.5821079881133
S2903 - PETITE ILE - MALBROUK;-21.3483333333333;55.555
S2904;-21.3562907478516;55.5647740172563
S2905 - PETITE ILE - CHEMIN PAULETTE;-21.3669189510966;55.5618424405988
S3001 - TAMPON - CHATOIRE;-21.2780555555556;55.5063888888889
S3002 - TAMPON - KERVEGUEN;-21.2670842638412;55.5148796525146
S3003 - TAMPON - TROIS MARES;-21.2598672423545;55.5079898664957
S3004 - TAMPON - DASSY;-21.2583777777778;55.491425
S3005 - TAMPON - PETIT TAMPON;-21.2902972222222;55.5295777777778
S3006 - TAMPON - CANY;-21.2447543614173;55.5074791765821
S3007 - TAMPON - GERANIUM;-21.2415277777778;55.5305583333333
S3008 - TAMPON - AZALEES;-21.286516933307;55.5153014029845
S3009 - TAMPON - 12eme KM;-21.2684805555556;55.52695
S3010 - TAMPON - ORCHIDEES;-21.2432948583915;55.5127938795855
S3011 - TAMPON - SARDA GARRIGA;-21.2784390051784;55.5236760477359
S3012 - TAMPON - PLAINE DES CAFRES;-21.2229833333333;55.5549916666667
S3014 - TAMPON - LONGOSES;-21.2338333333333;55.5096527777778
S3015 - TAMPON -FOURCADE;-21.2477888888889;55.4974222222222
S3016 - TAMPON - PITON HYACINTHE;-21.2177777777778;55.5386111111111
S3017 - TAMPON - LES LIERRES;-21.2611111111111;55.5307222222222
S3018 - TAMPON - PITON TEXTOR;-21.1883333333333;55.6352777777778
S3021 - TAMPON - BRAS CREUX;-21.2517666666667;55.5325694444444
S3022 - TAMPON - CAFEIERS;-21.235161;55.522535
S3023 - TAMPON - PITON DESFORGES;-21.1962083333333;55.5743972222222
S3024 - TAMPON - CHEMIN VOLCAN;-21.2097222222222;55.5925
S3025 - TAMPON - PETITE FERME;-21.2280194444444;55.5740638888889
S3026 - TAMPON - PITON NATHALIE;-21.3095353592985;55.5417175278519
S3028 - TAMPON - 14EME KM;-21.2570087271304;55.5227395492816
S3030 - TAMPON - 19EME KM;-21.236449;55.542164
S3031 - TAMPON - BRAS DE PONTHO;-21.239037;55.498988
S3032 - TAMPON - PETIT TAMPON AMBAVILLES;-21.279976;55.544294
S4201 - ST PHILIPPE - TREMBLET;-21.3340777794524;55.801815114149
S4202 - ST PHILIPPE - RAVINE ANGO;-21.350325;55.7903527777778
S4205-ST PHILIPPE - CENTRE;-21.3580429410525;55.764670515695
S5001 - ST LOUIS - LE GOL;-21.2815583333333;55.3997555555556
S5005 - ST LOUIS - CHEMIN PITON;-21.2896770192042;55.420212148015
S5006 - ST LOUIS - TROIS RAVINES;-21.2835833333333;55.4069861111111
S5008 - Saint Louis - Pente Nicole;-21.261278;55.438974
S5010 - ST LOUIS - BORNEO;-21.2889694444445;55.4059694444444
S5013 - ST LOUIS - JOLI COEUR;-21.2862916666667;55.4172138888889
S5014 - ST LOUIS - OUAKI;-21.2803472222222;55.4465638888889
S5015 - ST LOUIS - ZI BEL AIR;-21.2911111111111;55.4019444444445
S5016 - ST LOUIS - RUISSEAU TERRES ROUGES;-21.2618333333333;55.4236944444445
S5017 - ST LOUIS - FENETRE DES MAKES;-21.1854989283425;55.433412039677
S5018 - ST LOUIS - TAPAGE;-21.2297222222222;55.4516666666667
S5019 - SAINT LOUIS - ROCHES MAIGRES;-21.2689866417751;55.4141155115684
S5020 - ST LOUIS - EGLISE ST SAUVEUR;-21.2768071781713;55.4151786242896
S5021 - ST LOUIS - LA LIGNE;-21.265533747745;55.452365596671
S5022 - ST LOUIS - LES MAKES ORANGE;-21.2117405437081;55.4057928725618
S5023 - ST LOUIS - KERVEGUEN;-21.2812681595035;55.4330052241338
S5024 - ST LOUIS - RIVIERE ST LOUIS;-21.2616973776744;55.4365866409436
S5025 - ST LOUIS - CENTRE;-21.28670904136;55.4097223872151
S5026 - ST LOUIS - PENTE DES VACOAS;-21.268492;55.437737
S5027 - ST LOUIS - TAPAGE CENTRE;-21.241207;55.445797
S5028 - ST LOUIS LES MAKES MONTPLAISIR;-21.2019355684348;55.4227176868425
S8001 - ST JOSEPH - PARVIS;-21.3810611111111;55.6138833333333
S8002 - ST JOSEPH - MANAPANY;-21.3319011695218;55.5809672968566
S8003 - ST JOSEPH - JEAN PETIT;-21.359788089997;55.624360462166
S8004 - ST JOSEPH - ZAC LES TERRASSES;-21.3714218271321;55.5996314827096
S8006 - ST JOSEPH - VACOAS;-21.376383;55.621723
S8009 - ST JOSEPH - VINCENDO TDF;-21.3700277777778;55.6981388888889
S8010;-21.378111699519;55.6515053343126
S8011 - ST JOSEPH - LA CRETE;-21.3386944444444;55.6645055555556
S8012 - ST JOSEPH - JEAN PETIT VILLAGE;-21.3433152841124;55.6317087595941
S8013 - ST JOSEPH - LES JACQUES NORD;-21.3702250880726;55.6300006906023
S8014 - ST JOSEPH - VINCENDO EGLISE;-21.3719444444444;55.6661111111111
S8015 - ST JOSEPH - PLAINE DES GREGUES;-21.3377517688497;55.6120114206522
S8018 - ST JOSEPH - GRAND COUDE;-21.2953876613071;55.6267132027625
Siege SFR;-20.8913983830005;55.4946614267215
970000 LE CHAUDRON SRR;-20.8913888627209;55.4947222222222
970001 LE BARACHOIS;-20.8733333071653;55.4488888888889
970002 LA MONTAGNE;-20.8867106885111;55.430310875806
970003 LE CHAUDRON;-20.8908333071653;55.495
970004 DATTIERS;-20.906287675723;55.4638007889288
970005 PTE DES GALETS;-20.9263888627209;55.2861111111111
970006 MOUFIA;-20.9087211717727;55.4833568700228
970007 CREVE COEUR;-21.0205555293876;55.2877777777778
970008 VILLELE;-21.0558333071653;55.2558333333333
970009 ANJOU;-21.0427777516098;55.2213888888889
970010 LA SALINE;-21.0871516032625;55.2669043257289
970011 LE PLATE;-21.2063888627209;55.3316666666667
970012 LE GROS PITON;-21.2636110849431;55.3430555555556
970014 PITON MARTIN;-21.3152759934898;55.5112490999589
970016 PITON HYACINTHE;-21.2177777516098;55.5386111111111
970017 PITON TEXTOR;-21.1886110849431;55.6352777777778
970019 BELLEVUE;-20.9944444182764;55.6325
970020 SRR LIBERTE;-20.9381631388002;55.5881048042134
970021 RAVINE A MALHEUR;-20.9330352284974;55.3782041977852
970023 BELOUVE;-21.0647221960542;55.5322222222222
970024 MAIDO;-21.0691666404987;55.3877777777778
970025 FLEURS JAUNES;-21.1855555293876;55.4333333333333
970027 MANAPANY;-21.3319444182764;55.5808333333333
970028 VINCENDO;-21.369999973832;55.6980555555556
970029 POINTE DES CASCADES;-21.1794444182764;55.8291666666667
970031 LES CITERNES;-21.1591666404987;55.7647222222222
970031 LES CITERNES;-21.1583381071535;55.7623652987477
970032 CHATEAUX;-21.1427777516098;55.2772222222222
970033 COLORADO;-20.8972221960542;55.4238888888889
970034 LE PORT SIVOMR;-20.937499973832;55.3
970035 St-Andre;-20.9641666404987;55.6519444444444
970037 DOMENJOD;-20.9162031819238;55.5067129714889
970038 VAUBAN;-20.8855670549347;55.4628488771057
970039 St-Joseph;-21.362499973832;55.6122222222222
970040 LANCASTEL;-20.8798069931149;55.4596501235401
970041 EQUERRE;-21.2712055293876;55.4611833333333
970042 ZAC;-20.9469444182764;55.3172222222222
970043 ORATOIRE;-21.2133333071653;55.6541666666667
970044 TOURETTE;-20.8877777516098;55.4463888888889
970045 St-Denis PTT;-20.8799510212005;55.4515654468078
970048 St-Paul;-21.0086110849431;55.2691666666667
970050 BOURG MURAT;-21.1902777516098;55.5736111111111
970051 St-Philippe;-21.3580555293876;55.7647222222222
970052 PETIT TAMPON;-21.2797888998149;55.5409175413929
970054 BOURBIER;-21.0323147094455;55.6951172313276
970057 St-Pierre centre;-21.3388888627209;55.4722222222222
970058 DUPARC;-20.9002777516098;55.52
970061 Ste-Clotilde SETB;-20.8966779215454;55.4762230460665
970063 Ste-Suzanne;-20.9053859374457;55.6083321721981
970073 QUARTIER FRANCAIS;-20.9359024091911;55.6370921207038
970074 CAP LAHOUSSAYE;-21.0197221960542;55.2341666666667
970075 PTE GOUFFRE;-20.8819444182764;55.3958333333333
970080 TROIS BASSINS micro;-21.1077777516098;55.2961111111111
970084 LYCEE AGRICOLE;-20.9747221960542;55.3255555555556
970086 MONTVERT;-21.3097221960542;55.5416666666667
970087 GRAND BOIS;-21.357499973832;55.5297222222222
970088 Pont Payet;-21.0933333071653;55.6836111111111
970090 ND DE LA PAIX;-21.257499973832;55.6
970091 PITON PARTAGE;-21.2188888627209;55.7025
970093 PLATEAU CAILLOU STADE;-21.0286110849431;55.2680555555556
970094 Ste-Marie - Les gaspards;-20.8980105608966;55.5564695983708
970095 LE TREMBLET;-21.3341666404987;55.8019444444444
970096 LE TAPAGE;-21.2302777516098;55.4513888888889
970097 La decouverte;-20.9936110849431;55.5827777777778
970099 CAP BERNARD;-20.8747221960542;55.4219444444444
970103 MANAPANY LES BAINS;-21.3708333071653;55.5813888888889
970108 VIERGE AU PARASOL;-21.2122221960542;55.8136111111111
970111 St-Bernard;-20.9130555293876;55.4030555555556
970112 St-Andre Balance;-20.9605555293876;55.6608333333333
970113 VIGIE;-20.8863888627209;55.4344444444444
970116 CHAMP BORNE;-20.9466666404987;55.6716666666667
970117 PITON ORANGE;-20.9211110849431;55.3911111111111
970120 LA RESSOURCE;-20.9280555293876;55.5269444444444
970122 ACAJOUS;-20.9027777516098;55.4777777777778
970123 LES FOUGERES;-20.9219444182764;55.4608333333333
970124 PATATE A DURAND;-20.894999973832;55.4744444444444
970125 MOUFIA III;-20.9144444182764;55.4861111111111
970126 TRINITE II;-20.894999973832;55.4683333333333
970129 GILLOT Orchidee;-20.9108333071653;55.51
970130 St-Denis - Cadjee;-20.8980555293876;55.4961111111111
970131 St-Denis - Marechal Leclerc;-20.8791666404987;55.4533333333333
970132 St-Denis - Pasteur;-20.8784725419099;55.4523029060037
970133 St-Denis - Juliette Dodu;-20.877774973832;55.4509472222222
970135 ETAT MAJOR;-20.8788888627209;55.4319444444444
970136 St-Denis - Bretagne hauts;-20.9221368107371;55.4950754086229
970137 TERRAIN ELISA;-20.9155555293876;55.5536111111111
970139 PARC DES EXPO;-20.8938888627209;55.4980555555556
970140 BUTOR;-20.8856943189912;55.4690380499781
970142 LA CONVENANCE;-20.897499973832;55.5683333333333
970143 BRETAGNE;-20.9165851462185;55.4934666722481
970144 BELLEPIERRE;-20.8996692787402;55.4473365157876
970145 CHAUDRON CAOR;-20.8961110849431;55.4972222222222
970146 GILLOT;-20.8913889138842;55.5122185145039
970147 ACACIAS;-20.8747221960542;55.4525
970148 DEUX CANONS;-20.8908333071653;55.4747222222222
970150 MAC AULIFFE;-20.8773568729318;55.4553477925265
970151 POMPIDOU;-20.8888888627209;55.4877777777778
970152 MOUFIA II;-20.904394539468;55.482293777161
970153 LECONTE DE LISLE;-20.8933333071653;55.4883333333333
970155 STDN PETITE ILE;-20.8808333071653;55.4433333333333
970156 MAHY;-20.892499973832;55.4825
970157 Tabur;-20.904999973832;55.5325
970158 BOIS ROUGE;-20.9170669120626;55.5296467010823
970159 LEOPOLD RAMBAUD;-20.8861110849431;55.4747222222222
970160 LA SOURCE;-20.8916666404987;55.4511111111111
970161 CHÃ‚TEAU MORANGE;-20.8913888627209;55.4630555555556
970162 GRANDE MONTEE;-20.9227777516098;55.5175
970163 RAVINE DES CHEVRES;-20.9105555293876;55.5683333333333
970164 LA MARE;-20.8944444182764;55.5330555555556
970165 BOULEVARD SUD;-20.9013888627209;55.4913888888889
970166 MONTHYON;-20.8869444182764;55.4544444444444
970167 UMAB;-20.8874129565951;55.4799502483981
970168 PROVIDENCE;-20.8944444182764;55.4577777777778
970170 DORET;-20.8884145004523;55.4574041247589
970172 REPUBLIQUE;-20.87974033415;55.4469908233512
970173 ROLAND GARROS;-20.8838888627209;55.4491666666667
970174 JOINVILLE;-20.8838888627209;55.4552777777778
970175 Ste-Marie DECOUVERTE;-20.9008333071653;55.5488888888889
970176 BDN ST DENIS;-20.9169936880512;55.474674554245
970177 BOULEVARD SUD II;-20.8978030837154;55.4851032289541
970178 CANARIS;-20.899027036663;55.4630594393557
970179 STDN PROVIDENCE II;-20.897499973832;55.4511111111111
970180 MONTGAILLARD;-20.8996393534729;55.4697725050501
970181 TECHNOPOLE;-20.904999973832;55.5019444444444
970182 MONTAGNE 2;-20.8872221960542;55.4247222222222
970183 EVARIST;-20.8979727796639;55.4912030269149
970184 CITRONNIERS;-20.8986249703079;55.4811917804998
970186 LETCHIS;-20.8960771517536;55.4123927015739
970187 MONTPLAISIR;-20.8909840524516;55.4583965912759
970190 LE BRULE TDF;-20.9330555293876;55.4333333333333
970193 RONTAUNAY;-20.8752089341489;55.4493229149574
970194 CHAMP FLEURI;-20.8877777516098;55.4663888888889
970197 St-Denis - Ruisseau blanc;-20.8932670072146;55.4034351754944
970198 Topaze;-20.9044444182764;55.4413888888889
970199 LE BRULE;-20.9215356971459;55.4354028219183
970200 LA POSSESSION;-20.9344444182764;55.3319444444444
970201 BIZET;-20.9330555293876;55.2997222222222
970203 LE PORT MASCAREIGNES;-20.9363888627209;55.31
970204 HALLE DES MANIFESTATIONS;-20.9419444182764;55.3075
970205 LE PORT ZI 2;-20.9377777516098;55.3172222222222
970207 St-Gilles EGLISE;-21.0558333071653;55.2258333333333
970208 SALINE CENTRE;-21.0936110849431;55.2427777777778
970209 BOUCAN CANOT;-21.0266666404987;55.2322222222222
970210 St-Leu centre;-21.1730555293876;55.2933333333333
970211 STE-THERESE;-20.9655555293876;55.3291666666667
970212 RIVIERE DES GALETS;-20.9566666404987;55.3152777777778
970213 TROIS BASSINS;-21.1041666404987;55.2983333333333
970214 BOUCAN PLAGE;-21.0277777516098;55.2269444444444
970215 CHALOUPE ST LEU;-21.1766666404987;55.33
970216 BOIS DE NEFLES ST PAUL;-20.9963888627209;55.3244444444444
970217 BELLEMENE;-21.0191666404987;55.3041666666667
970218 PETITE France;-21.0455555293876;55.3305555555556
970220 GRAND FOND;-21.1927777516098;55.3033333333333
970222 LES LATANIERS;-20.9252777516098;55.3433333333333
970223 MON REPOS;-20.9797221960542;55.3177777777778
970224 LES COTEAUX;-21.0219444182764;55.2705555555556
970225 STELLA;-21.2086110849431;55.3016666666667
970229 COLBERT;-21.0008333071653;55.2797222222222
970230 St-Paul centre;-21.0097221960542;55.2730555555556
970231 St-Paul CHS;-21.0141666404987;55.2669444444444
970232 St-Gilles forum;-21.0508333071653;55.2255555555556
970235 RAVINE BALTHAZAR;-20.952499973832;55.3402777777778
970236 MASCARINS;-20.9327777516098;55.295
970237 CATILINA;-20.944999973832;55.2877777777778
970238 DUSSAC;-20.939999973832;55.3038888888889
970239 St-Ange;-20.9438888627209;55.2980555555556
970240 PICHET;-20.9684944182764;55.3596
970241 ND DES CHAMPS;-21.1413888627209;55.3133333333333
970242 GRANDE RAVINE;-21.1133333071653;55.2605555555556
970243 CAROSSE;-21.072499973832;55.2694444444444
970244 LE PORT VERDUN;-20.9397221960542;55.2952777777778
970245 GOYAVE;-21.3238888627209;55.5538888888889
970246 CAPITAINERIE;-20.934999973832;55.3183333333333
970247 GUILLAUME;-21.0358333071653;55.2941666666667
970249 GLACIERE;-20.9352777516098;55.2902777777778
970250 QUATRE EPICES;-20.9458377326342;55.2927700497478
970251 COTUR;-20.9502777516098;55.3002777777778
970252 St-Gilles - Roquefeuil;-21.0636110849431;55.2286111111111
970253 GRANDE FONTAINE;-21.0141666404987;55.28
970254 MAIRIE POSSESSION;-20.9266666404987;55.3358333333333
970256 FILAOS;-21.0797221960542;55.2319444444444
970257 CASINO;-21.0702777516098;55.2244444444444
970258 St-Paul - Le nautile;-21.0911110849431;55.2316666666667
970259 CAP LAHOUSSAYE TUNNEL;-21.0338888627209;55.2505555555556
970260 PITON ST-LEU;-21.2255555293876;55.2977777777778
970263 St-Gilles - Armagnac;-21.0391666404987;55.2277777777778
970264 St-Paul - Hippodrome;-20.9627777516098;55.2922222222222
970270 RAVINE A JACQUES;-20.8911110849431;55.3847222222222
970271 SAVANNAH;-20.984916086494;55.2930668688152
970272 CAMBAIE;-20.962499973832;55.2991666666667
970273 St-Paul Etang;-20.9941666404987;55.2833333333333
970274 BASSIN SOURIS;-21.0694444182764;55.3102777777778
970275 BERNICA;-21.0513888627209;55.28
970276 BOEUF MORT;-20.9502777516098;55.3322222222222
970277 GRANDE CHALOUPE;-20.897499973832;55.3741666666667
970278 DOS D'ANE;-20.9869444182764;55.3855555555556
970279 RAVINE LAFLEUR;-20.929999973832;55.3566666666667
970284 FLEURIMONT;-21.0408333071653;55.2738888888889
970286 LA POSSESSION-CAP NOIR;-20.9580555293876;55.3447222222222
970289 TAMATAVE;-21.049999973832;55.2666666666667
970612 LE PLATE SRR;-21.1977010162232;55.3321218725768
970641 St-Pierre concession;-21.2938527516098;55.5010916666667
970641 St-Pierre concession;-21.2957298331788;55.4997955152336
970920 - ROLLAND GARROS;-20.8834165395707;55.4482194723613
Pylone palmier orange;-21.0349221829634;55.294669861779
970617 St-Paul le Guillaume;-21.0339123696514;55.2946629516535
only pointe des chateaux;-21.1420207575148;55.2797522064064
DZAOUDZI;-12.7829777516098;45.2551805555556
TSARARANO;-12.8401444182764;45.1590333333333
ONLY Cambaie;-20.9619288826843;55.2993092048393
970909 Piton St Leu Ville;-21.2210194182764;55.3138666666667
970290 St-Paul tennis;-20.9755555293876;55.2983333333333
970297 Surprise;-21.1583333071653;55.2861111111111
970298 RAVINE MOULIN;-20.922499973832;55.3702777777778
970299 SALINE HAUTS;-21.0966666404987;55.2866666666667
970300 LES AVIRONS;-21.2316666404987;55.3352777777778
970301 PETIT PARIS;-21.334999973832;55.46
970303 LIGNE PARADIS;-21.3155555293876;55.4752777777778
970304 TRIBUNAL;-21.3341666404987;55.4775
970305 St-Louis centre;-21.2855555293876;55.4125
970306 St-Pierre agence;-21.3408333071653;55.4761111111111
970307 BASSE TERRE;-21.3269444182764;55.4811111111111
970308 TERRE SAINTE;-21.3461110849431;55.4863888888889
970309 FRONT DE MER;-21.339999973832;55.4663888888889
970310 RAVINE CABRIS;-21.2861110849431;55.4713888888889
970311 BOIS OLIVES;-21.2988888627209;55.4525
970313 St-Louis cocos;-21.2784070694542;55.4204394649727
970314 St-Joseph grand galet;-21.2986110849431;55.64
970315 PIERREFONDS AEROPORT;-21.3201878353617;55.4280396344916
970316 LE TAMPON - PETITE FERME;-21.2279271283482;55.5742088673893
970317 TAMPON 17eme;-21.2352777516098;55.5225
970318 LIGNE BAMBOU;-21.3022221960542;55.4936111111111
970319 TROIS MARES;-21.2598623360264;55.5079871114463
970320 TAMPON 400;-21.2780555293876;55.5063888888889
970321 TAMPON CENTRE;-21.2819444182764;55.5197222222222
970322 KERVEGUEN;-21.2672221960542;55.5147222222222
970323 BRAS CREUX;-21.2630555293876;55.5291666666667
970324 TAMPON LYCEE;-21.2733639959398;55.5214762999968
970325 PONT YVES;-21.2363888627209;55.5047222222222
970326 LE QUATORZIEME;-21.2502777516098;55.53
970327 LE TAMPON - TREIZIEME;-21.2586110849431;55.5219444444444
970328 LE TAMPON - BERIVE;-21.2955555293876;55.5322222222222
970329 LES AVIRONS EGLISE;-21.2430555293876;55.3338888888889
970331 RIVIERE ST LOUIS;-21.2616969027063;55.4365870986896
970332 CONDE;-21.289999973832;55.5061111111111
970333 St-Joseph Gandhi;-21.3816666404987;55.6130555555556
970335 CAP MECHANT;-21.3747221960542;55.7094444444445
970336 MARE LONGUE;-21.3644444182764;55.7433333333333
970337 PIERREFONDS RN1;-21.3130555293876;55.4383333333333
970338 ASILE;-21.337499973832;55.4883333333333
970340 St-Louis maison rouge;-21.2722221960542;55.4141666666667
970341 St-Pierre - Mahy;-21.3402777516098;55.4752777777778
970342 TAMPON - DASSY;-21.2563888627209;55.4913888888889
970343 TAMPON - LA POINTE;-21.2972221960542;55.5105555555556
970348 GOL/USINE;-21.2805555293876;55.3977777777778
970349 RIVIERE ST-ETIENNE;-21.2988888627209;55.4233333333333
970350 St-Louis Bel air;-21.2916666404987;55.3997222222222
970351 ETANG SALE BAINS;-21.2719444182764;55.3355555555556
970352 ETANG SALE PLAINE;-21.2705555293876;55.3727777777778
970354 PEUPLIERS;-21.3772221960542;55.6094444444444
970356 LABATTOIR;-21.2827777516098;55.4069444444444
970361 JEAN PETIT;-21.3569221960542;55.6271138888889
970363 ETANG SALE HAUTS;-21.2368388627209;55.3789166666667
970365 RAVINE ANGO;-21.3447221960542;55.7866666666667
970366 PETITE ILE EGLISE;-21.3536110849431;55.5652777777778
970367 ISAUTIER;-21.3358333071653;55.4736111111111
970369 BOULEVARD BANK;-21.329999973832;55.4730555555556
970370 PLAINE des GREGUES;-21.3377777516098;55.6119444444444
970371 MATOUTA;-21.3616666404987;55.7002777777778
970372 ENTRE DEUX TDF;-21.2547221960542;55.4652777777778
970373 TEVELAVE;-21.2061110849431;55.3538888888889
970374 St-Louis - La chapelle;-21.2906162827257;55.4204269794158
970375 BONS-ENFANTS;-21.3352777516098;55.4644444444444
970376 LES MAKES BTS;-21.2088888627209;55.3994444444444
970377 St-Pierre ZI 3;-21.3188888627209;55.4513888888889
970378 MONTVERT LES BAS;-21.3355832877426;55.5206348677055
970379 RAVINE DES CAFRES;-21.3500986998233;55.5126593166875
970381 PETITE ILE RN;-21.3669444182764;55.5613888888889
970383 St-Pierre - Basin plat;-21.3269444182764;55.4905555555556
970384 St-Louis Ouaki;-21.2780527516098;55.44115
970385 MANAPANY LES BAS;-21.367499973832;55.5744444444444
970386 LA CRETE;-21.3347221960542;55.6480555555556
970387 GOL HAUTS;-21.2440344560955;55.4212305413335
970388 BRAS PONTHO;-21.2480555293876;55.5025
970389 TROIS MARES HAUTS;-21.2455555293876;55.5205555555556
970390 QUATRE CENTS;-21.2716666404987;55.4991666666667
970391 DIX-NEUVIEME;-21.2402777516098;55.5413888888889
970392 PLAINE DES CAFRES;-21.2191666404987;55.5525
970393 TAMPON MAIRIE;-21.2761110849431;55.5138888888889
970394 ETANG SALE CANOTS;-21.2540778866705;55.3556088397205
970396 LE TAMPON - BERGERIE;-21.274999973832;55.5819444444444
970397 St-Louis - Bras Sylvert;-21.2013888627209;55.4227777777778
970399 LANGEVIN;-21.3766666404987;55.6455555555556
970406 RAVINE CREUSE;-20.9683333071653;55.6666666666667
